FL_DATE,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DESTINATION,DEST_CITY_NAME,DEP_DELAY,ARR_DELAY,CANCELLED,AIR_TIME,DISTANCE,OCCUPANCY_RATE
2019-03-03,WN,N777QC,2687,10257,ALB,"Albany, NY",13204,MCO,"Orlando, FL",-6.0,-9.0,0.0,156.0,1073.0,0.93
2019-03-03,WN,N8712L,2881,10257,ALB,"Albany, NY",13232,MDW,"Chicago, IL",-1.0,-11.0,0.0,122.0,717.0,0.54
2019-03-03,WN,N8672F,2331,10257,ALB,"Albany, NY",15304,TPA,"Tampa, FL",-1.0,-16.0,0.0,160.0,1130.0,0.49
2019-03-03,WN,N953WN,1730,10279,AMA,"Amarillo, TX",11259,DAL,"Dallas, TX",9.0,12.0,0.0,47.0,323.0,0.52
2019-03-03,WN,N263WN,2338,10279,AMA,"Amarillo, TX",11259,DAL,"Dallas, TX",,,1.0,,323.0,0.46
2019-03-03,WN,N563WN,2368,10279,AMA,"Amarillo, TX",11259,DAL,"Dallas, TX",26.0,22.0,0.0,46.0,323.0,0.74
2019-03-03,WN,N796SW,5159,10279,AMA,"Amarillo, TX",11259,DAL,"Dallas, TX",49.0,54.0,0.0,50.0,323.0,0.67
2019-03-03,WN,N936WN,5424,10279,AMA,"Amarillo, TX",12889,LAS,"Las Vegas, NV",-3.0,15.0,0.0,118.0,758.0,0.88
2019-03-03,WN,N211WN,1450,10397,ATL,"Atlanta, GA",10423,AUS,"Austin, TX",9.0,3.0,0.0,131.0,813.0,0.54
2019-03-03,WN,N284WN,5238,10397,ATL,"Atlanta, GA",10423,AUS,"Austin, TX",1.0,-1.0,0.0,130.0,813.0,0.61
2019-03-03,WN,N8504G,2965,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",10.0,2.0,0.0,39.0,214.0,0.36
2019-03-03,WN,N928WN,3193,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",-6.0,-27.0,0.0,39.0,214.0,0.83
2019-03-03,WN,N742SW,4998,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",6.0,-5.0,0.0,38.0,214.0,0.7
2019-03-03,WN,N270WN,3933,10397,ATL,"Atlanta, GA",10721,BOS,"Boston, MA",104.0,91.0,0.0,114.0,946.0,0.89
2019-03-03,WN,N962WN,1295,10397,ATL,"Atlanta, GA",10821,BWI,"Baltimore, MD",,,1.0,,577.0,0.74
2019-03-03,WN,N738CB,2393,10397,ATL,"Atlanta, GA",10821,BWI,"Baltimore, MD",,,1.0,,577.0,0.82
2019-03-03,WN,N727SW,2446,10397,ATL,"Atlanta, GA",10821,BWI,"Baltimore, MD",12.0,9.0,0.0,82.0,577.0,0.9
2019-03-03,WN,N562WN,3282,10397,ATL,"Atlanta, GA",10821,BWI,"Baltimore, MD",,,1.0,,577.0,0.63
2019-03-03,WN,N7859B,3369,10397,ATL,"Atlanta, GA",10821,BWI,"Baltimore, MD",23.0,16.0,0.0,79.0,577.0,0.91
2019-03-03,WN,N767SW,1736,10397,ATL,"Atlanta, GA",11042,CLE,"Cleveland, OH",12.0,1.0,0.0,74.0,554.0,0.77
2019-03-03,WN,N952WN,4376,10397,ATL,"Atlanta, GA",11042,CLE,"Cleveland, OH",31.0,12.0,0.0,71.0,554.0,0.6
2019-03-03,WN,N409WN,1207,10397,ATL,"Atlanta, GA",11066,CMH,"Columbus, OH",65.0,58.0,0.0,62.0,447.0,0.9
2019-03-03,WN,N283WN,3114,10397,ATL,"Atlanta, GA",11066,CMH,"Columbus, OH",0.0,-3.0,0.0,71.0,447.0,0.82
2019-03-03,WN,N7888A,1459,10397,ATL,"Atlanta, GA",11259,DAL,"Dallas, TX",0.0,-3.0,0.0,120.0,721.0,0.51
2019-03-03,WN,N7719A,2691,10397,ATL,"Atlanta, GA",11259,DAL,"Dallas, TX",6.0,12.0,0.0,119.0,721.0,0.95
2019-03-03,WN,N419WN,2764,10397,ATL,"Atlanta, GA",11259,DAL,"Dallas, TX",16.0,12.0,0.0,120.0,721.0,0.85
2019-03-03,WN,N433LV,4190,10397,ATL,"Atlanta, GA",11259,DAL,"Dallas, TX",57.0,52.0,0.0,117.0,721.0,0.67
2019-03-03,WN,N290WN,5054,10397,ATL,"Atlanta, GA",11259,DAL,"Dallas, TX",8.0,14.0,0.0,118.0,721.0,0.75
2019-03-03,WN,N7885A,6976,10397,ATL,"Atlanta, GA",11259,DAL,"Dallas, TX",9.0,0.0,0.0,117.0,721.0,0.91
2019-03-03,WN,N8313F,345,10397,ATL,"Atlanta, GA",11278,DCA,"Washington, DC",-1.0,-16.0,0.0,72.0,547.0,0.83
2019-03-03,WN,N939WN,3322,10397,ATL,"Atlanta, GA",11278,DCA,"Washington, DC",-1.0,-3.0,0.0,79.0,547.0,0.32
2019-03-03,WN,N962WN,5236,10397,ATL,"Atlanta, GA",11278,DCA,"Washington, DC",24.0,20.0,0.0,74.0,547.0,0.63
2019-03-03,WN,N278WN,5473,10397,ATL,"Atlanta, GA",11278,DCA,"Washington, DC",175.0,162.0,0.0,70.0,547.0,0.44
2019-03-03,WN,N220WN,682,10397,ATL,"Atlanta, GA",11292,DEN,"Denver, CO",-5.0,-10.0,0.0,184.0,1199.0,0.6
2019-03-03,WN,N8714Q,2622,10397,ATL,"Atlanta, GA",11292,DEN,"Denver, CO",47.0,50.0,0.0,187.0,1199.0,0.33
2019-03-03,WN,N7858A,2939,10397,ATL,"Atlanta, GA",11292,DEN,"Denver, CO",17.0,6.0,0.0,182.0,1199.0,0.59
2019-03-03,WN,N7880D,3848,10397,ATL,"Atlanta, GA",11292,DEN,"Denver, CO",33.0,41.0,0.0,185.0,1199.0,0.48
2019-03-03,WN,N738CB,3779,10397,ATL,"Atlanta, GA",11433,DTW,"Detroit, MI",4.0,-4.0,0.0,83.0,594.0,0.65
2019-03-03,WN,N7731A,4700,10397,ATL,"Atlanta, GA",11433,DTW,"Detroit, MI",22.0,6.0,0.0,78.0,594.0,0.89
2019-03-03,WN,N742SW,4996,10397,ATL,"Atlanta, GA",11433,DTW,"Detroit, MI",-3.0,-10.0,0.0,89.0,594.0,0.85
2019-03-03,WN,N7837A,1352,10397,ATL,"Atlanta, GA",11697,FLL,"Fort Lauderdale, FL",0.0,-4.0,0.0,87.0,581.0,0.8
2019-03-03,WN,N7857B,2359,10397,ATL,"Atlanta, GA",11697,FLL,"Fort Lauderdale, FL",23.0,12.0,0.0,82.0,581.0,1.0
2019-03-03,WN,N934WN,4234,10397,ATL,"Atlanta, GA",11697,FLL,"Fort Lauderdale, FL",16.0,19.0,0.0,84.0,581.0,0.9
2019-03-03,WN,N477WN,4477,10397,ATL,"Atlanta, GA",11697,FLL,"Fort Lauderdale, FL",16.0,6.0,0.0,83.0,581.0,0.38
2019-03-03,WN,N221WN,5205,10397,ATL,"Atlanta, GA",11697,FLL,"Fort Lauderdale, FL",-1.0,-14.0,0.0,81.0,581.0,0.64
2019-03-03,WN,N955WN,2710,10397,ATL,"Atlanta, GA",11996,GSP,"Greer, SC",4.0,-14.0,0.0,28.0,153.0,0.87
2019-03-03,WN,N905WN,4228,10397,ATL,"Atlanta, GA",11996,GSP,"Greer, SC",21.0,3.0,0.0,28.0,153.0,0.71
2019-03-03,WN,N7820L,2367,10397,ATL,"Atlanta, GA",12191,HOU,"Houston, TX",-4.0,,0.0,,696.0,0.97
2019-03-03,WN,N8617E,2484,10397,ATL,"Atlanta, GA",12191,HOU,"Houston, TX",7.0,-6.0,0.0,115.0,696.0,0.68
2019-03-03,WN,N479WN,2545,10397,ATL,"Atlanta, GA",12191,HOU,"Houston, TX",3.0,14.0,0.0,115.0,696.0,0.73
2019-03-03,WN,N8659D,3238,10397,ATL,"Atlanta, GA",12191,HOU,"Houston, TX",11.0,-3.0,0.0,112.0,696.0,0.82
2019-03-03,WN,N7710A,3360,10397,ATL,"Atlanta, GA",12191,HOU,"Houston, TX",29.0,27.0,0.0,114.0,696.0,0.57
2019-03-03,WN,N734SA,4988,10397,ATL,"Atlanta, GA",12191,HOU,"Houston, TX",1.0,3.0,0.0,114.0,696.0,0.96
2019-03-03,WN,N400WN,4620,10397,ATL,"Atlanta, GA",12264,IAD,"Washington, DC",29.0,30.0,0.0,83.0,534.0,0.6
2019-03-03,WN,N260WN,2399,10397,ATL,"Atlanta, GA",12339,IND,"Indianapolis, IN",20.0,11.0,0.0,64.0,432.0,0.42
2019-03-03,WN,N200WN,2434,10397,ATL,"Atlanta, GA",12339,IND,"Indianapolis, IN",34.0,22.0,0.0,63.0,432.0,0.36
2019-03-03,WN,N260WN,3351,10397,ATL,"Atlanta, GA",12339,IND,"Indianapolis, IN",0.0,-10.0,0.0,63.0,432.0,0.37
2019-03-03,WN,N460WN,3917,10397,ATL,"Atlanta, GA",12451,JAX,"Jacksonville, FL",27.0,22.0,0.0,47.0,270.0,0.51
2019-03-03,WN,N964WN,4168,10397,ATL,"Atlanta, GA",12451,JAX,"Jacksonville, FL",-8.0,-11.0,0.0,47.0,270.0,0.79
2019-03-03,WN,N8318F,4280,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",9.0,10.0,0.0,261.0,1747.0,0.97
2019-03-03,WN,N8632A,4696,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",5.0,14.0,0.0,265.0,1747.0,0.93
2019-03-03,WN,N8660A,5212,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",-5.0,-2.0,0.0,266.0,1747.0,0.39
2019-03-03,WN,N8657B,2949,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",1.0,8.0,0.0,288.0,1947.0,0.66
2019-03-03,WN,N8554X,3161,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",26.0,39.0,0.0,302.0,1947.0,1.0
2019-03-03,WN,N8734Q,5084,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",9.0,-7.0,0.0,275.0,1947.0,0.67
2019-03-03,WN,N499WN,1125,10397,ATL,"Atlanta, GA",12953,LGA,"New York, NY",-4.0,0.0,0.0,101.0,762.0,0.33
2019-03-03,WN,N8539V,2382,10397,ATL,"Atlanta, GA",12953,LGA,"New York, NY",-5.0,-24.0,0.0,94.0,762.0,0.77
2019-03-03,WN,N409WN,3662,10397,ATL,"Atlanta, GA",12953,LGA,"New York, NY",,,1.0,,762.0,0.72
2019-03-03,WN,N7727A,4314,10397,ATL,"Atlanta, GA",12953,LGA,"New York, NY",102.0,132.0,0.0,130.0,762.0,0.61
2019-03-03,WN,N718SW,5518,10397,ATL,"Atlanta, GA",12953,LGA,"New York, NY",1.0,-7.0,0.0,102.0,762.0,0.58
2019-03-03,WN,N7820L,5561,10397,ATL,"Atlanta, GA",13198,MCI,"Kansas City, MO",12.0,4.0,0.0,109.0,692.0,0.97
2019-03-03,WN,N7857B,2360,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",3.0,-12.0,0.0,59.0,404.0,0.4
2019-03-03,WN,N562WN,3044,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",49.0,35.0,0.0,61.0,404.0,0.85
2019-03-03,WN,N768SW,3527,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",14.0,7.0,0.0,62.0,404.0,0.95
2019-03-03,WN,N8568Z,3668,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",-1.0,3.0,0.0,62.0,404.0,0.7
2019-03-03,WN,N7709A,3823,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",22.0,24.0,0.0,65.0,404.0,0.52
2019-03-03,WN,N7869A,4036,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",83.0,78.0,0.0,61.0,404.0,0.57
2019-03-03,WN,N790SW,3694,10397,ATL,"Atlanta, GA",13232,MDW,"Chicago, IL",24.0,12.0,0.0,84.0,591.0,0.94
2019-03-03,WN,N8677A,3739,10397,ATL,"Atlanta, GA",13232,MDW,"Chicago, IL",22.0,34.0,0.0,104.0,591.0,0.36
2019-03-03,WN,N7726A,5216,10397,ATL,"Atlanta, GA",13232,MDW,"Chicago, IL",12.0,12.0,0.0,86.0,591.0,0.57
2019-03-03,WN,N7726A,5222,10397,ATL,"Atlanta, GA",13232,MDW,"Chicago, IL",6.0,12.0,0.0,88.0,591.0,0.44
2019-03-03,WN,N956WN,5259,10397,ATL,"Atlanta, GA",13232,MDW,"Chicago, IL",1.0,-9.0,0.0,87.0,591.0,0.5
2019-03-03,WN,N8671D,1242,10397,ATL,"Atlanta, GA",13342,MKE,"Milwaukee, WI",18.0,1.0,0.0,92.0,669.0,0.98
2019-03-03,WN,N7855A,4120,10397,ATL,"Atlanta, GA",13342,MKE,"Milwaukee, WI",37.0,21.0,0.0,93.0,669.0,0.93
2019-03-03,WN,N8533S,946,10397,ATL,"Atlanta, GA",13487,MSP,"Minneapolis, MN",2.0,-14.0,0.0,130.0,907.0,0.37
2019-03-03,WN,N7840A,2349,10397,ATL,"Atlanta, GA",13487,MSP,"Minneapolis, MN",-10.0,-18.0,0.0,135.0,907.0,0.73
2019-03-03,WN,N7749B,25,10397,ATL,"Atlanta, GA",13495,MSY,"New Orleans, LA",97.0,128.0,0.0,89.0,425.0,0.59
2019-03-03,WN,N7821L,4629,10397,ATL,"Atlanta, GA",13495,MSY,"New Orleans, LA",-4.0,37.0,0.0,70.0,425.0,0.62
2019-03-03,WN,N488WN,5095,10397,ATL,"Atlanta, GA",13495,MSY,"New Orleans, LA",-2.0,-8.0,0.0,72.0,425.0,0.67
2019-03-03,WN,N7704B,5109,10397,ATL,"Atlanta, GA",13495,MSY,"New Orleans, LA",-3.0,1.0,0.0,68.0,425.0,0.47
2019-03-03,WN,N8309C,5055,10397,ATL,"Atlanta, GA",13796,OAK,"Oakland, CA",13.0,20.0,0.0,313.0,2130.0,0.98
2019-03-03,WN,N7844A,2600,10397,ATL,"Atlanta, GA",14027,PBI,"West Palm Beach/Palm Beach, FL",-4.0,-14.0,0.0,80.0,545.0,0.68
2019-03-03,WN,N756SA,4715,10397,ATL,"Atlanta, GA",14100,PHL,"Philadelphia, PA",,,1.0,,666.0,0.65
2019-03-03,WN,N8502Z,4368,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ",14.0,20.0,0.0,248.0,1587.0,0.82
2019-03-03,WN,N8660A,5208,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ",32.0,24.0,0.0,236.0,1587.0,0.99
2019-03-03,WN,N281WN,4982,10397,ATL,"Atlanta, GA",14122,PIT,"Pittsburgh, PA",80.0,66.0,0.0,64.0,526.0,0.99
2019-03-03,WN,N285WN,2701,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",-5.0,-25.0,0.0,53.0,356.0,0.46
2019-03-03,WN,N434WN,3996,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",0.0,-20.0,0.0,52.0,356.0,0.45
2019-03-03,WN,N211WN,2,10397,ATL,"Atlanta, GA",14524,RIC,"Richmond, VA",21.0,19.0,0.0,65.0,481.0,0.62
2019-03-03,WN,N216WR,4980,10397,ATL,"Atlanta, GA",14524,RIC,"Richmond, VA",28.0,23.0,0.0,65.0,481.0,0.92
2019-03-03,WN,N281WN,4985,10397,ATL,"Atlanta, GA",14524,RIC,"Richmond, VA",-1.0,-7.0,0.0,69.0,481.0,0.78
2019-03-03,WN,N453WN,4175,10397,ATL,"Atlanta, GA",14635,RSW,"Fort Myers, FL",51.0,48.0,0.0,76.0,515.0,0.48
2019-03-03,WN,N8537Z,3659,10397,ATL,"Atlanta, GA",14679,SAN,"San Diego, CA",26.0,35.0,0.0,291.0,1892.0,0.85
2019-03-03,WN,N955WN,3439,10397,ATL,"Atlanta, GA",14683,SAT,"San Antonio, TX",19.0,19.0,0.0,139.0,874.0,0.65
2019-03-03,WN,N720WN,3195,10397,ATL,"Atlanta, GA",15016,STL,"St. Louis, MO",70.0,64.0,0.0,76.0,484.0,0.6
2019-03-03,WN,N751SW,3452,10397,ATL,"Atlanta, GA",15016,STL,"St. Louis, MO",18.0,18.0,0.0,79.0,484.0,0.82
2019-03-03,WN,N443WN,3764,10397,ATL,"Atlanta, GA",15016,STL,"St. Louis, MO",14.0,10.0,0.0,75.0,484.0,0.71
2019-03-03,WN,N210WN,5335,10397,ATL,"Atlanta, GA",15016,STL,"St. Louis, MO",-1.0,-4.0,0.0,86.0,484.0,0.71
2019-03-03,WN,N7874B,2356,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",0.0,-6.0,0.0,57.0,406.0,0.96
2019-03-03,WN,N7877H,2455,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",44.0,47.0,0.0,68.0,406.0,0.81
2019-03-03,WN,N960WN,3266,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",86.0,86.0,0.0,65.0,406.0,0.79
2019-03-03,WN,N730SW,3645,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",18.0,15.0,0.0,66.0,406.0,0.61
2019-03-03,WN,N400WN,4619,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",3.0,-13.0,0.0,60.0,406.0,0.54
2019-03-03,WN,N466WN,2747,10423,AUS,"Austin, TX",10140,ABQ,"Albuquerque, NM",28.0,23.0,0.0,98.0,619.0,0.78
2019-03-03,WN,N713SW,2896,10423,AUS,"Austin, TX",10140,ABQ,"Albuquerque, NM",9.0,9.0,0.0,101.0,619.0,0.52
2019-03-03,WN,N497WN,5045,10423,AUS,"Austin, TX",10140,ABQ,"Albuquerque, NM",-6.0,-10.0,0.0,94.0,619.0,0.86
2019-03-03,WN,N460WN,3917,10423,AUS,"Austin, TX",10397,ATL,"Atlanta, GA",20.0,19.0,0.0,102.0,813.0,0.97
2019-03-03,WN,N905WN,4228,10423,AUS,"Austin, TX",10397,ATL,"Atlanta, GA",-3.0,-3.0,0.0,102.0,813.0,0.52
2019-03-03,WN,N8514F,1069,10423,AUS,"Austin, TX",10693,BNA,"Nashville, TN",0.0,-6.0,0.0,89.0,756.0,0.39
2019-03-03,WN,N8702L,4718,10423,AUS,"Austin, TX",10693,BNA,"Nashville, TN",-4.0,-9.0,0.0,92.0,756.0,0.79
2019-03-03,WN,N423WN,5112,10423,AUS,"Austin, TX",10693,BNA,"Nashville, TN",0.0,-10.0,0.0,92.0,756.0,0.99
2019-03-03,WN,N7820L,5194,10423,AUS,"Austin, TX",10693,BNA,"Nashville, TN",-2.0,-14.0,0.0,88.0,756.0,0.71
2019-03-03,WN,N8579Z,3064,10423,AUS,"Austin, TX",10821,BWI,"Baltimore, MD",3.0,-8.0,0.0,154.0,1342.0,0.68
2019-03-03,WN,N8561Z,5180,10423,AUS,"Austin, TX",10821,BWI,"Baltimore, MD",-5.0,-16.0,0.0,154.0,1342.0,0.37
2019-03-03,WN,N427WN,1187,10423,AUS,"Austin, TX",11259,DAL,"Dallas, TX",32.0,14.0,0.0,34.0,189.0,0.72
2019-03-03,WN,N725SW,1699,10423,AUS,"Austin, TX",11259,DAL,"Dallas, TX",-2.0,-8.0,0.0,35.0,189.0,0.87
2019-03-03,WN,N7879A,1745,10423,AUS,"Austin, TX",11259,DAL,"Dallas, TX",5.0,-9.0,0.0,35.0,189.0,0.52
2019-03-03,WN,N7874B,2354,10423,AUS,"Austin, TX",11259,DAL,"Dallas, TX",-2.0,-20.0,0.0,35.0,189.0,0.54
2019-03-03,WN,N208WN,2394,10423,AUS,"Austin, TX",11259,DAL,"Dallas, TX",-4.0,-20.0,0.0,34.0,189.0,0.43
2019-03-03,WN,N7744A,3706,10423,AUS,"Austin, TX",11259,DAL,"Dallas, TX",-5.0,-15.0,0.0,33.0,189.0,0.95
2019-03-03,WN,N796SW,5163,10423,AUS,"Austin, TX",11259,DAL,"Dallas, TX",-4.0,-14.0,0.0,38.0,189.0,0.84
2019-03-03,WN,N794SW,5370,10423,AUS,"Austin, TX",11259,DAL,"Dallas, TX",8.0,-5.0,0.0,38.0,189.0,0.38
2019-03-03,WN,N710SW,5544,10423,AUS,"Austin, TX",11259,DAL,"Dallas, TX",-3.0,-17.0,0.0,34.0,189.0,0.67
2019-03-03,WN,N8682B,6114,10423,AUS,"Austin, TX",11278,DCA,"Washington, DC",0.0,-8.0,0.0,153.0,1315.0,0.53
2019-03-03,WN,N8726H,2389,10423,AUS,"Austin, TX",11292,DEN,"Denver, CO",3.0,7.0,0.0,118.0,775.0,0.33
2019-03-03,WN,N414WN,2391,10423,AUS,"Austin, TX",11292,DEN,"Denver, CO",14.0,9.0,0.0,114.0,775.0,1.0
2019-03-03,WN,N7828A,2396,10423,AUS,"Austin, TX",11292,DEN,"Denver, CO",13.0,12.0,0.0,119.0,775.0,0.73
2019-03-03,WN,N295WN,3348,10423,AUS,"Austin, TX",11292,DEN,"Denver, CO",45.0,42.0,0.0,119.0,775.0,0.96
2019-03-03,WN,N927WN,5250,10423,AUS,"Austin, TX",11292,DEN,"Denver, CO",8.0,10.0,0.0,116.0,775.0,0.62
2019-03-03,WN,N8630B,6501,10423,AUS,"Austin, TX",11292,DEN,"Denver, CO",18.0,20.0,0.0,119.0,775.0,0.61
2019-03-03,WN,N756SA,3721,10423,AUS,"Austin, TX",11540,ELP,"El Paso, TX",10.0,12.0,0.0,83.0,528.0,0.56
2019-03-03,WN,N7814B,4377,10423,AUS,"Austin, TX",11540,ELP,"El Paso, TX",16.0,14.0,0.0,86.0,528.0,0.81
2019-03-03,WN,N438WN,3081,10423,AUS,"Austin, TX",11618,EWR,"Newark, NJ",48.0,28.0,0.0,165.0,1504.0,0.63
2019-03-03,WN,N8653A,1551,10423,AUS,"Austin, TX",11697,FLL,"Fort Lauderdale, FL",10.0,-24.0,0.0,123.0,1105.0,0.77
2019-03-03,WN,N401WN,1790,10423,AUS,"Austin, TX",12191,HOU,"Houston, TX",-4.0,-3.0,0.0,36.0,148.0,0.34
2019-03-03,WN,N764SW,1893,10423,AUS,"Austin, TX",12191,HOU,"Houston, TX",32.0,15.0,0.0,30.0,148.0,0.83
2019-03-03,WN,N7714B,2404,10423,AUS,"Austin, TX",12191,HOU,"Houston, TX",53.0,36.0,0.0,30.0,148.0,0.99
2019-03-03,WN,N717SA,2805,10423,AUS,"Austin, TX",12191,HOU,"Houston, TX",-1.0,-15.0,0.0,31.0,148.0,0.74
2019-03-03,WN,N450WN,3533,10423,AUS,"Austin, TX",12191,HOU,"Houston, TX",14.0,22.0,0.0,41.0,148.0,0.99
2019-03-03,WN,N275WN,5129,10423,AUS,"Austin, TX",12191,HOU,"Houston, TX",-3.0,-19.0,0.0,30.0,148.0,0.31
2019-03-03,WN,N7856A,5330,10423,AUS,"Austin, TX",12191,HOU,"Houston, TX",19.0,-1.0,0.0,27.0,148.0,0.88
2019-03-03,WN,N754SW,1770,10423,AUS,"Austin, TX",12206,HRL,"Harlingen/San Benito, TX",2.0,-6.0,0.0,47.0,273.0,0.46
2019-03-03,WN,N205WN,4670,10423,AUS,"Austin, TX",12339,IND,"Indianapolis, IN",-3.0,-19.0,0.0,111.0,919.0,0.82
2019-03-03,WN,N8723Q,2376,10423,AUS,"Austin, TX",12889,LAS,"Las Vegas, NV",1.0,5.0,0.0,172.0,1090.0,0.93
2019-03-03,WN,N7713A,4101,10423,AUS,"Austin, TX",12889,LAS,"Las Vegas, NV",2.0,7.0,0.0,168.0,1090.0,0.89
2019-03-03,WN,N477WN,4477,10423,AUS,"Austin, TX",12889,LAS,"Las Vegas, NV",19.0,12.0,0.0,156.0,1090.0,0.42
2019-03-03,WN,N7851A,1034,10423,AUS,"Austin, TX",12892,LAX,"Los Angeles, CA",13.0,13.0,0.0,191.0,1242.0,0.54
2019-03-03,WN,N757LV,1099,10423,AUS,"Austin, TX",12892,LAX,"Los Angeles, CA",31.0,25.0,0.0,189.0,1242.0,0.86
2019-03-03,WN,N776WN,3392,10423,AUS,"Austin, TX",12896,LBB,"Lubbock, TX",-2.0,3.0,0.0,62.0,341.0,0.59
2019-03-03,WN,N737JW,3235,10423,AUS,"Austin, TX",13198,MCI,"Kansas City, MO",-9.0,6.0,0.0,89.0,650.0,0.79
2019-03-03,WN,N7706A,5156,10423,AUS,"Austin, TX",13204,MCO,"Orlando, FL",0.0,1.0,0.0,118.0,994.0,0.41
2019-03-03,WN,N942WN,5386,10423,AUS,"Austin, TX",13204,MCO,"Orlando, FL",-6.0,-11.0,0.0,121.0,994.0,0.46
2019-03-03,WN,N258WN,4566,10423,AUS,"Austin, TX",13232,MDW,"Chicago, IL",0.0,-13.0,0.0,124.0,972.0,0.54
2019-03-03,WN,N764SW,4671,10423,AUS,"Austin, TX",13232,MDW,"Chicago, IL",-5.0,-14.0,0.0,123.0,972.0,0.59
2019-03-03,WN,N298WN,4684,10423,AUS,"Austin, TX",13232,MDW,"Chicago, IL",39.0,34.0,0.0,127.0,972.0,0.53
2019-03-03,WN,N8690A,4802,10423,AUS,"Austin, TX",13232,MDW,"Chicago, IL",1.0,-6.0,0.0,128.0,972.0,0.91
2019-03-03,WN,N764SW,4648,10423,AUS,"Austin, TX",13495,MSY,"New Orleans, LA",-6.0,-6.0,0.0,61.0,444.0,0.56
2019-03-03,WN,N284WN,5238,10423,AUS,"Austin, TX",13495,MSY,"New Orleans, LA",0.0,-4.0,0.0,60.0,444.0,0.82
2019-03-03,WN,N7889A,5448,10423,AUS,"Austin, TX",13495,MSY,"New Orleans, LA",0.0,0.0,0.0,60.0,444.0,0.65
2019-03-03,WN,N8723Q,2854,10423,AUS,"Austin, TX",13796,OAK,"Oakland, CA",20.0,11.0,0.0,218.0,1497.0,0.34
2019-03-03,WN,N212WN,1909,10423,AUS,"Austin, TX",14107,PHX,"Phoenix, AZ",49.0,46.0,0.0,131.0,872.0,0.84
2019-03-03,WN,N954WN,3507,10423,AUS,"Austin, TX",14107,PHX,"Phoenix, AZ",-4.0,1.0,0.0,131.0,872.0,0.47
2019-03-03,WN,N8697C,5175,10423,AUS,"Austin, TX",14107,PHX,"Phoenix, AZ",-2.0,-5.0,0.0,139.0,872.0,0.58
2019-03-03,WN,N8563Z,5533,10423,AUS,"Austin, TX",14107,PHX,"Phoenix, AZ",30.0,29.0,0.0,134.0,872.0,0.97
2019-03-03,WN,N8682B,196,10423,AUS,"Austin, TX",14679,SAN,"San Diego, CA",10.0,4.0,0.0,172.0,1164.0,0.75
2019-03-03,WN,N8504G,2960,10423,AUS,"Austin, TX",14679,SAN,"San Diego, CA",5.0,7.0,0.0,178.0,1164.0,0.77
2019-03-03,WN,N420WN,3671,10423,AUS,"Austin, TX",14771,SFO,"San Francisco, CA",46.0,74.0,0.0,238.0,1504.0,0.9
2019-03-03,WN,N8601C,978,10423,AUS,"Austin, TX",14831,SJC,"San Jose, CA",7.0,14.0,0.0,229.0,1476.0,0.6
2019-03-03,WN,N211WN,1450,10423,AUS,"Austin, TX",14831,SJC,"San Jose, CA",8.0,5.0,0.0,218.0,1476.0,0.45
2019-03-03,WN,N560WN,694,10423,AUS,"Austin, TX",14893,SMF,"Sacramento, CA",37.0,28.0,0.0,218.0,1481.0,0.34
2019-03-03,WN,N271LV,4212,10423,AUS,"Austin, TX",15016,STL,"St. Louis, MO",12.0,9.0,0.0,100.0,721.0,0.45
2019-03-03,WN,N7703A,5196,10423,AUS,"Austin, TX",15016,STL,"St. Louis, MO",-4.0,-11.0,0.0,95.0,721.0,0.85
2019-03-03,WN,N715SW,4217,10423,AUS,"Austin, TX",15304,TPA,"Tampa, FL",135.0,126.0,0.0,108.0,928.0,0.77
